"Population","Location","VisitID","PlantID","IDtrackOLD","IDtrack","Date","year","ThisYearLabel","Latitude","Longitude","Altitude","CorrectedLatitude","CorrectedLongitude","CorrectedAltitude","Easting","Northing","DistEastofCentre","DistNorthOfCentre","HorzErr","VertErr","GPS","Comments","Alive","Perennial","FloweringStage","NumFloweringStems","NumVegetativeStems","EstimFlowers","FirstFlowered","StemHeight","LeavesToFirstFlower","TotalFlowers","TotalFruit","CutStems","AbortedFlowers","Red","Yellow","phenoCat","LocationManualUpdater","GPS_horz_corr_m","GPS_alt_corr_m","Direction_from_GPS"
"Planoles","Unk",16112,"M0528","9264_M0528","2012_01654_M0528",2012-06-14,"2012",1,42.33216563,2.073610811,1372,42.33208547,2.073721228,1365,423678.6285,4687072.791,-55.23089485,1051.701332,6.1,11,1,"","Alive",NA,"flower",4,NA,8,NA,NA,NA,NA,NA,NA,NA,1,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16527,"M0529","9265_M0529","2012_01655_M0529",2012-06-15,"2012",1,42.32221817,2.090364485,1157.53,42.32222727,2.090376489,1159.03,425047.0966,4685953.365,1313.23719,-67.72452305,0.8,1.6,1,"","Alive",NA,"flower",1,NA,4,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16519,"M0530","9266_M0530","2012_01656_M0530",2012-06-15,"2012",1,42.32175217,2.089423662,1153.86,42.32175217,2.089423661,1153.86,424969.0196,4685902.452,1235.160135,-118.6383302,0.6,1,1,"","Alive",NA,"flower",3,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16450,"M0531","9267_M0531","2012_01657_M0531",2012-06-15,"2012",1,42.32146868,2.095850402,1219.67,42.32146868,2.095850401,1219.67,425498.2491,4685865.327,1764.389644,-155.7630427,6.4,7.9,1,"","Alive",NA,"flower",24,NA,120,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16768,"M0532","9268_M0532","2012_01658_M0532",2012-06-16,"2012",1,42.32411427,2.048781828,1249.23,42.32413704,2.048811825,1252.73,421623.0586,4686201.368,-2110.800842,180.2784575,1.1,1.8,1,"","Alive",NA,"flower",2,NA,7,NA,NA,NA,NA,NA,NA,NA,1.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16451,"M0533","9269_M0533","2012_01659_M0533",2012-06-15,"2012",1,42.32148516,2.095805549,1219.64,42.32148516,2.095805548,1219.64,425494.5726,4685867.196,1760.713181,-153.8938902,2.1,1.4,1,"","Alive",NA,"flower",9,NA,40,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16778,"M0534","9270_M0534","2012_01660_M0534",2012-06-16,"2012",1,42.32351338,2.048505096,1251.71,42.32351653,2.048500757,1251.71,421599.5106,4686134.903,-2134.348875,113.8126246,0.7,1.1,1,"mc60","Alive",NA,"flower",2,NA,6,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16444,"M0535","9271_M0535","2012_01661_M0535",2012-06-15,"2012",1,42.32127986,2.096032529,1214.3,42.32127986,2.096032528,1214.3,425513.0337,4685844.202,1779.174261,-176.8883852,6.4,9.5,1,"","Alive",NA,"flower",4,NA,13,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16442,"M0536","9272_M0536","2012_01662_M0536",2012-06-15,"2012",1,42.32452677,2.092996124,1247.64,42.32450895,2.093020652,1245.64,425266.6748,4686207.389,1532.815364,186.2994584,0.7,0.9,1,"","Alive",NA,"flower",15,NA,50,NA,NA,NA,NA,NA,NA,NA,4.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16452,"M0537","9273_M0537","2012_01663_M0537",2012-06-15,"2012",1,42.32165124,2.095560061,1221.22,42.32165124,2.09556006,1221.22,425474.5403,4685885.852,1740.680873,-135.2379827,6,8.7,1,"","Alive",NA,"flower",4,NA,33,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16401,"M0538","9274_M0538","2012_01664_M0538",2012-06-15,"2012",1,42.32436893,2.090193568,1257.15,42.32438713,2.090217578,1257.65,425035.5667,4686192.329,1301.707227,171.238839,0.7,1,1,"","Alive",NA,"flower",4,NA,3,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16440,"M0539","9275_M0539","2012_01665_M0539",2012-06-15,"2012",1,42.32426327,2.091385022,1253.36,42.32426327,2.091385021,1253.36,425133.6132,4686179.548,1399.7538,158.4576852,0.7,1,1,"","Alive",NA,"flower",5,NA,23,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16761,"M0540","9276_M0540","2012_01666_M0540",2012-06-16,"2012",1,42.32420941,2.048916442,1249.14,42.32423218,2.048946439,1252.64,421634.2685,4686211.808,-2099.590954,190.7184885,0.8,1.7,1,"","Alive",NA,"flower",2,NA,5,NA,NA,NA,NA,NA,NA,NA,0.5,3,NA,0,NA,NA,NA
"Planoles","Unk",16750,"M0541","9277_M0541","2012_01667_M0541",2012-06-16,"2012",1,42.32384822,2.048878775,1248.45,42.32384822,2.048878774,1248.45,421630.7165,4686171.738,-2103.142911,150.6478703,0.8,1.5,1,"","Alive",NA,"flower",5,NA,25,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16454,"M0542","9278_M0542","2012_01668_M0542",2012-06-15,"2012",1,42.32185691,2.095344823,1221.08,42.32185691,2.095344822,1221.08,425457.0474,4685908.877,1723.188008,-112.212585,0.7,0.8,1,"","Alive",NA,"flower",5,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16457,"M0543","9279_M0543","2012_01669_M0543",2012-06-15,"2012",1,42.32467286,2.094986777,1238.49,42.32467286,2.094986776,1238.49,425430.8701,4686221.864,1697.010681,200.7742411,5.8,7.5,1,"","Alive",NA,"flower",2,NA,5,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16753,"M0544","9280_M0544","2012_01670_M0544",2012-06-16,"2012",1,42.32426754,2.049194626,1246.32,42.32426309,2.049200761,1245.32,421657.2621,4686218.007,-2076.597304,196.916869,0.9,1.6,1,"","Alive",NA,"flower",6,NA,2,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16754,"M0545","9281_M0545","2012_01671_M0545",2012-06-16,"2012",1,42.32434658,2.049073746,1245.55,42.32436024,2.049091744,1247.55,421647.4001,4686226.894,-2086.459357,205.8045109,1.4,4.5,1,"","Alive",NA,"flower",18,NA,100,NA,NA,NA,NA,NA,NA,NA,0.5,3,NA,0,NA,NA,NA
"Planoles","Unk",16755,"M0546","9282_M0546","2012_01672_M0546",2012-06-16,"2012",1,42.32431165,2.049030549,1246.63,42.32432986,2.049054547,1249.13,421643.7974,4686223.056,-2090.062,201.965782,0.9,1.7,1,"","Alive",NA,"flower",6,NA,15,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16441,"M0547","9283_M0547","2012_01673_M0547",2012-06-15,"2012",1,42.32442752,2.091565254,1252.72,42.32442752,2.091565253,1252.72,425148.6585,4686197.627,1414.799061,176.5368585,0.9,1.2,1,"","Alive",NA,"flower",1,NA,6,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16581,"M0548","9284_M0548","2012_01674_M0548",2012-06-15,"2012",1,42.32050518,2.095895189,1181.62,42.32050518,2.095895188,1180.62,425500.8029,4685758.304,1766.943409,-262.7858331,1.5,1.4,1,"","Alive",NA,"flower",2,NA,10,NA,NA,NA,NA,NA,NA,NA,2,1,NA,0,NA,NA,NA
"Planoles","Unk",16550,"M0549","9285_M0549","2012_01675_M0549",2012-06-15,"2012",1,42.32211256,2.091065776,1162.46,42.32212621,2.091083783,1162.96,425104.7574,4685941.021,1370.897947,-80.06859315,5.9,8.3,1,"","Alive",NA,"flower",2,NA,10,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16759,"M0550","9286_M0550","2012_01676_M0550",2012-06-16,"2012",1,42.32421112,2.048900252,1248.05,42.32422478,2.04891825,1250.55,421632.9366,4686212.013,-2100.922839,190.9232726,1.4,2.9,1,"","Alive",NA,"flower",6,NA,3,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16413,"M0551","9287_M0551","2012_01677_M0551",2012-06-15,"2012",1,42.32503965,2.092262457,1251.96,42.32503965,2.092262456,1253.96,425206.8308,4686264.982,1472.971345,243.8925172,1.9,3.2,1,"","Alive",NA,"flower",8,NA,17,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16412,"M0552","9288_M0552","2012_01678_M0552",2012-06-15,"2012",1,42.32504864,2.09208705,1251.79,42.32504864,2.092087049,1253.79,425192.3886,4686266.135,1458.529196,245.0449407,0.9,1.2,1,"","Alive",NA,"flower",7,NA,53,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16418,"M0553","9289_M0553","2012_01679_M0553",2012-06-15,"2012",1,42.32495404,2.092497922,1250.72,42.32495404,2.092497921,1250.72,425226.1307,4686255.27,1492.271286,234.1797256,1.6,2.6,1,"","Alive",NA,"flower",4,NA,22,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16399,"M0554","9290_M0554","2012_01680_M0554",2012-06-15,"2012",1,42.32447946,2.089837373,1259.53,42.32449766,2.089861383,1262.03,425006.3487,4686204.916,1272.489222,183.825588,0.9,1.3,1,"","Alive",NA,"flower",4,NA,3,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16771,"M0555","9291_M0555","2012_01681_M0555",2012-06-16,"2012",1,42.323551,2.048516865,1250.57,42.32356045,2.04850385,1252.07,421600.527,4686139.069,-2133.332423,117.9789772,0.7,1.5,1,"","Alive",NA,"flower",4,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16410,"M0556","9292_M0556","2012_01682_M0556",2012-06-15,"2012",1,42.32503403,2.091960437,1252.49,42.32503403,2.091960436,1252.49,425181.9389,4686264.624,1448.079505,243.5340253,0.9,1.2,1,"","Alive",NA,"flower",16,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16697,"M0557","9293_M0557","2012_01683_M0557",2012-06-15,"2012",1,42.33162192,2.061010383,1430.62,42.33162192,2.061010382,1430.62,422639.8563,4687023.801,-1094.003121,1002.710694,0.9,1.2,1,"","Alive",NA,"flower",2,NA,14,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16416,"M0558","9294_M0558","2012_01684_M0558",2012-06-15,"2012",1,42.3250039,2.092363264,1252.24,42.3250039,2.092363263,1252.49,425215.0945,4686260.924,1481.235074,239.8343536,1.6,2.7,1,"","Alive",NA,"flower",4,NA,5,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16407,"M0559","9295_M0559","2012_01685_M0559",2012-06-15,"2012",1,42.32472528,2.091725186,1253.76,42.32472528,2.091725185,1253.76,425162.1893,4686230.548,1428.329847,209.4584,1.1,1.3,1,"","Alive",NA,"flower",1,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16397,"M0560","9296_M0560","2012_01686_M0560",2012-06-15,"2012",1,42.3245711,2.089649292,1260.24,42.3245711,2.089649291,1260.24,424990.9603,4686215.257,1257.100867,194.1667623,0.7,1,1,"","Alive",NA,"flower",3,NA,4,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16408,"M0560","9297_M0560","2012_01687_M0560",2012-06-15,"2012",1,42.3248645,2.091775419,1251.71,42.3248645,2.091775418,1254.71,425166.4933,4686245.963,1432.633864,224.8727183,2.3,2.5,1,"","Alive",NA,"flower",4,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16432,"M0561","9298_M0561","2012_01688_M0561",2012-06-15,"2012",1,42.3246531,2.094549023,1242.07,42.3246531,2.094549022,1242.07,425394.7775,4686220.054,1660.918032,198.9639028,1,1.2,1,"","Alive",NA,"flower",1,NA,4,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16434,"M0561","9299_M0561","2012_01689_M0561",2012-06-15,"2012",1,42.32466993,2.094823179,1241.21,42.32466993,2.094823178,1241.21,425417.3868,4686221.682,1683.527354,200.5922953,2.1,3.4,1,"","Alive",NA,"flower",3,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16398,"M0562","9300_M0562","2012_01690_M0562",2012-06-15,"2012",1,42.32452465,2.089712074,1260.79,42.32454285,2.089736084,1263.79,424996.0781,4686210.044,1262.2187,188.9537721,0.7,1.1,1,"","Alive",NA,"flower",1,NA,2,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16420,"M0563","9301_M0563","2012_01691_M0563",2012-06-15,"2012",1,42.32484446,2.092706184,1249.9,42.32484446,2.092706183,1249.9,425243.1609,4686242.919,1509.30148,221.829344,1.4,1.9,1,"","Alive",NA,"flower",17,NA,191,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16403,"M0565","9302_M0565","2012_01692_M0565",2012-06-15,"2012",1,42.32428597,2.090543639,1256.79,42.32428597,2.090543638,1256.79,425064.3129,4686182.809,1330.453457,161.7188826,0.6,0.9,1,"","Alive",NA,"flower",7,NA,23,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16417,"M0566","9303_M0566","2012_01693_M0566",2012-06-15,"2012",1,42.32494247,2.09250965,1251.05,42.32494247,2.092509649,1251.05,425227.0834,4686253.975,1493.223923,232.8847267,1.6,2.7,1,"","Alive",NA,"flower",4,NA,10,NA,NA,NA,NA,NA,NA,NA,3,1.5,NA,0,NA,NA,NA
"Planoles","Unk",16411,"M0567","9304_M0567","2012_01694_M0567",2012-06-15,"2012",1,42.32504602,2.09207001,1252.76,42.32504602,2.092070009,1254.26,425190.9815,4686265.859,1457.122067,244.7690071,0.9,1.2,1,"","Alive",NA,"flower",16,NA,69,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16415,"M0568","9305_M0568","2012_01695_M0568",2012-06-15,"2012",1,42.32503473,2.092245361,1252.13,42.32503473,2.09224536,1257.13,425205.4163,4686264.451,1471.556878,243.3612459,1.3,1.6,1,"","Alive",NA,"flower",1,NA,7,NA,NA,NA,NA,NA,NA,NA,3,1,NA,0,NA,NA,NA
"Planoles","Unk",16400,"M0569","9306_M0569","2012_01696_M0569",2012-06-15,"2012",1,42.32443968,2.089992408,1258.01,42.32444878,2.090004413,1260.01,425019.0758,4686200.362,1285.216329,179.2719215,0.8,1,1,"3 seed capsules from last year","Alive",NA,"flower",2,NA,5,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16419,"M0570","9307_M0570","2012_01697_M0570",2012-06-15,"2012",1,42.32489614,2.092618162,1249.95,42.32489614,2.092618161,1249.95,425235.9695,4686248.735,1502.11001,227.645051,1.6,2.6,1,"","Alive",NA,"flower",3,NA,10,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16422,"M0571","9308_M0571","2012_01698_M0571",2012-06-15,"2012",1,42.32461836,2.092974025,1248.21,42.32461836,2.092974024,1250.21,425264.9623,4686217.579,1531.102896,196.4887004,1.7,2.6,1,"","Alive",NA,"flower",4,NA,7,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",15370,"M0572","9309_M0572","2012_01699_M0572",2012-06-16,"2012",1,42.3254432,2.048751537,1302.68,42.32545231,2.048763536,1303.68,421622.2124,4686348.956,-2111.647016,327.8662549,0.6,0.9,1,"mc48","Alive",NA,"flower",3,NA,25,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16414,"M0573","9310_M0573","2012_01700_M0573",2012-06-15,"2012",1,42.32502867,2.092261487,1251.16,42.32502867,2.092261486,1255.16,425206.7379,4686263.764,1472.878415,242.6741891,0.9,1.3,1,"","Alive",NA,"flower",2,NA,15,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16409,"M0574","9311_M0574","2012_01701_M0574",2012-06-15,"2012",1,42.32495339,2.091816871,1249.4,42.32495339,2.09181687,1249.4,425170.0141,4686255.796,1436.154695,234.7062953,3.3,3.6,1,"","Alive",NA,"flower",8,NA,10,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16788,"M0575","9312_M0575","2012_01702_M0575",2012-06-16,"2012",1,42.32347148,2.048498425,1250.52,42.32347463,2.048494086,1250.52,421598.9089,4686130.256,-2134.950578,109.1663381,0.7,1.2,1,"","Alive",NA,"flower",10,NA,20,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16433,"M0576","9313_M0576","2012_01703_M0576",2012-06-15,"2012",1,42.3246555,2.094640741,1241.9,42.3246555,2.09464074,1242.9,425402.3375,4686220.24,1668.478092,199.1499734,1,1.2,1,"","Alive",NA,"flower",6,NA,4,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16424,"M0577","9314_M0577","2012_01704_M0577",2012-06-15,"2012",1,42.32455354,2.093185815,1247.48,42.32455354,2.093185814,1248.98,425282.3364,4686210.195,1548.476912,189.1053106,1.2,1.3,1,"","Alive",NA,"flower",4,NA,8,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16792,"M0578","9315_M0578","2012_01705_M0578",2012-06-16,"2012",1,42.32549355,2.048917421,1303.59,42.32552087,2.048953419,1306.09,421635.943,4686354.394,-2097.916449,333.3041519,0.6,0.9,1,"mc43","Alive",NA,"flower",5,NA,33,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16425,"M0579","9316_M0579","2012_01706_M0579",2012-06-15,"2012",1,42.32455021,2.093185927,1247.36,42.32455021,2.093185926,1248.86,425282.3416,4686209.825,1548.4822,188.7354608,1.2,1.3,1,"","Alive",NA,"flower",4,NA,25,NA,NA,NA,NA,NA,NA,NA,4.5,1,NA,0,NA,NA,NA
"Planoles","Unk",17094,"M0580","9317_M0580","2012_01707_M0580",2012-06-17,"2012",1,42.3234997,2.084522756,1132.98,42.32357529,2.08441868,1132.98,424567.2721,4686100.824,833.4126385,79.73440932,1.3,1.7,1,"","Alive",NA,"flower",2,NA,6,NA,NA,NA,NA,NA,NA,NA,4,1.5,NA,0,NA,NA,NA
"Planoles","Unk",16406,"M0581","9318_M0581","2012_01708_M0581",2012-06-15,"2012",1,42.32467235,2.091688924,1253.76,42.32467235,2.091688923,1253.76,425159.1387,4686224.703,1425.279255,203.6131341,1.2,1.4,1,"","Alive",NA,"flower",1,NA,3,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16404,"M0582","9319_M0582","2012_01709_M0582",2012-06-15,"2012",1,42.32427859,2.090703857,1255.86,42.32429679,2.090727867,1257.86,425077.5056,4686181.848,1343.646149,160.7583407,0.7,1,1,"","Alive",NA,"flower",3,NA,23,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16436,"M0583","9320_M0583","2012_01710_M0583",2012-06-15,"2012",1,42.32469278,2.094946355,1236.54,42.32470188,2.09495836,1239.04,425427.563,4686224.111,1693.703586,203.0215146,1.8,2.9,1,"","Alive",NA,"flower",7,NA,55,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16791,"M0584","9321_M0584","2012_01711_M0584",2012-06-16,"2012",1,42.32347499,2.048497899,1251.05,42.32348444,2.048484884,1252.55,421598.8699,4686130.646,-2134.989561,109.5565612,0.7,1.1,1,"mc62","Alive",NA,"flower",7,NA,32,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16428,"M0585","9322_M0585","2012_01712_M0585",2012-06-15,"2012",1,42.32456097,2.093675309,1246.46,42.32457462,2.093693317,1247.96,425322.6777,4686210.591,1588.818261,189.5005791,1.4,1.4,1,"","Alive",NA,"flower",12,NA,40,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16423,"M0586","9323_M0586","2012_01713_M0586",2012-06-15,"2012",1,42.3245578,2.093092926,1250.38,42.3245578,2.093092925,1251.38,425274.6877,4686210.75,1540.828231,189.6599006,1.2,1.3,1,"","Alive",NA,"flower",9,NA,14,NA,NA,NA,NA,NA,NA,NA,3.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16429,"M0587","9324_M0587","2012_01714_M0587",2012-06-15,"2012",1,42.32458469,2.093762073,1245.54,42.32458469,2.093762072,1247.04,425329.8548,4686213.148,1595.995357,192.0582175,1,1.3,1,"","Alive",NA,"flower",18,NA,75,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16426,"M0588","9325_M0588","2012_01715_M0588",2012-06-15,"2012",1,42.32457261,2.093307665,1248.26,42.32457261,2.093307664,1248.26,425292.3989,4686212.206,1558.539482,191.1157811,1.3,1.3,1,"","Alive",NA,"flower",6,NA,34,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16421,"M0589","9326_M0589","2012_01716_M0589",2012-06-15,"2012",1,42.32466644,2.092910743,1251.02,42.32466644,2.092910742,1251.02,425259.805,4686222.973,1525.945604,201.8829205,1.6,2.3,1,"","Alive",NA,"flower",8,NA,34,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16431,"M0590","9327_M0590","2012_01717_M0590",2012-06-15,"2012",1,42.32459866,2.093950322,1245.28,42.32461686,2.093974333,1250.28,425345.3824,4686214.534,1611.522913,193.4442087,1,1.3,1,"","Alive",NA,"flower",10,NA,55,NA,NA,NA,NA,NA,NA,NA,4.5,1,NA,0,NA,NA,NA
"Planoles","Unk",16786,"M0591","9328_M0591","2012_01718_M0591",2012-06-16,"2012",1,42.32347645,2.048493642,1251.05,42.3234859,2.048480627,1251.55,421598.5209,4686130.813,-2135.338516,109.7225972,0.7,1.1,1,"mc59","Alive",NA,"flower",24,NA,52,NA,NA,NA,NA,NA,NA,NA,0.5,3,NA,0,NA,NA,NA
"Planoles","Unk",15369,"M0592","9329_M0592","2012_01719_M0592",2012-06-16,"2012",1,42.32537469,2.048564306,1301.46,42.32537469,2.048564305,1301.46,421606.7004,4686341.522,-2127.15905,320.4316276,0.9,1,1,"","Alive",NA,"flower",10,NA,70,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",15366,"M0593","9330_M0593","2012_01720_M0593",2012-06-16,"2012",1,42.32535285,2.048490442,1300.91,42.32535285,2.048490441,1300.91,421600.5872,4686339.165,-2133.272228,318.0746464,0.9,1.9,1,"mc51","Alive",NA,"flower",5,NA,12,NA,NA,NA,NA,NA,NA,NA,0.5,3,NA,0,NA,NA,NA
"Planoles","Unk",15374,"M0594","9331_M0594","2012_01721_M0594",2012-06-16,"2012",1,42.32554222,2.049055618,1305.16,42.32559685,2.049127614,1308.16,421647.3902,4686359.671,-2086.469264,338.5810305,0.6,0.9,1,"mc46","Alive",NA,"flower",1,NA,6,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16435,"M0595","9332_M0595","2012_01722_M0595",2012-06-15,"2012",1,42.32468423,2.094825176,1237.57,42.32468423,2.094825175,1237.57,425417.5682,4686223.268,1683.708791,202.1783664,1.9,3,1,"","Alive",NA,"flower",1,NA,1,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16787,"M0596","9333_M0596","2012_01723_M0596",2012-06-16,"2012",1,42.32350261,2.048501466,1251.42,42.32351835,2.048479774,1252.92,421599.1981,4686133.71,-2134.661352,112.6201053,0.7,1,1,"mc56","Alive",NA,"flower",4,NA,19,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",16427,"M0597","9334_M0597","2012_01724_M0597",2012-06-15,"2012",1,42.32455642,2.093486228,1246.95,42.32455642,2.093486227,1248.45,425307.0927,4686210.251,1573.23328,189.161332,1.3,1.4,1,"","Alive",NA,"flower",13,NA,85,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16437,"M0599","9335_M0599","2012_01725_M0599",2012-06-15,"2012",1,42.32468184,2.094913823,1238.96,42.32468184,2.094913822,1239.96,425424.8696,4686222.925,1691.01015,201.8352885,1.8,2.8,1,"","Alive",NA,"flower",6,NA,35,NA,NA,NA,NA,NA,NA,NA,4,1,NA,0,NA,NA,NA
"Planoles","Unk",16430,"M0600","9336_M0600","2012_01726_M0600",2012-06-15,"2012",1,42.32460102,2.093980492,1244.99,42.32460102,2.093980491,1248.99,425347.871,4686214.77,1614.011602,193.6797838,1,1.3,1,"","Alive",NA,"flower",5,NA,25,NA,NA,NA,NA,NA,NA,NA,4,1.5,NA,0,NA,NA,NA
"Planoles","Unk",16659,"M0601","9337_M0601","2012_01727_M0601",2012-06-15,"2012",1,42.3311823,2.064542814,1422.13,42.3311823,2.064542813,1422.13,422930.3469,4686971.781,-803.5124957,950.690622,0.6,0.9,1,"","Alive",NA,"flower",5,NA,5,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"NoGPS","Unk",18476,"M0601","9338_M0601","2012_01728_M0601",2012-06-30,"2012",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"","Dead",NA,"flower",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"Planoles","Unk",16670,"M0602","9339_M0602","2012_01729_M0602",2012-06-15,"2012",1,42.33135739,2.063580097,1424.31,42.33135739,2.063580096,1424.31,422851.2448,4686992.095,-882.6146851,971.004623,1.1,2.4,1,"perennial","Alive",NA,"flower",5,NA,3,NA,NA,NA,NA,NA,NA,NA,0.5,2.5,NA,0,NA,NA,NA
"Planoles","Unk",18300,"M0603","9340_M0603","2012_01730_M0603",2012-06-29,"2012",1,42.33045655,2.067033873,1411.83,42.33045655,2.067033872,1411.83,423134.6962,4686888.942,-599.1632361,867.8520781,1,1.5,1,"7 fruits","",NA,"flower",3,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
